,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
Cascade_Communications,0.080260605,0.020581579,-0.0034111217,0.08623868,0.04516147,0.019485982,-0.023836697,-0.037494678,0.06528743,-0.080459975,-0.069329225,-0.04587413,-0.016386775,-0.05399047,-0.084198944,0.024714392,0.06255672,-0.037774332,0.0016672271,-0.037944656,-0.003146086,0.013365074,0.13411134,-0.04819351,0.049589172,-0.1141794,0.021516629,-0.0012092541,-0.02928758,-0.033849265,0.02254616,-0.040966477,-0.074396,-0.015132927,-0.0805052,0.08704678,0.1042648,-0.08274209,0.04338818,-0.079678,-0.01422235,-0.048694268,0.0378126,0.03542458,-0.06880196,0.06546875,0.08019828,0.0050619617,-0.036105853,0.10406209
Casey_Aldridge,-0.07649282,0.015989156,-0.02009286,-0.03899621,-0.03304777,0.047026314,0.06777462,-0.00018226745,-0.011192453,-0.06208626,-0.016079396,-0.023913177,0.01139242,0.028490767,-0.029537756,-0.008044355,0.027518036,0.050820462,0.10882828,0.06295369,-0.0495823,0.032207463,-0.009378049,0.030941555,0.08739962,0.049239077,-0.04101999,0.025849463,0.01932583,0.018138,-0.06723708,0.0033890721,0.0076757437,0.05585034,-0.015849102,0.0047257417,0.0348511,-0.06049956,-0.073706225,0.029268041,0.049569048,-0.07185466,-0.008957583,-0.08032184,0.027630746,-0.08081629,0.0786312,0.021244522,0.00066366827,-0.10449948
Castle,-0.09174204,0.053554658,-0.02831429,-0.07535346,-0.063018546,-0.025634402,-0.02504733,0.0043263626,-0.023413561,0.0009950042,0.052595783,-0.0086731175,0.023652708,-0.002589636,-0.02213987,-0.061606355,-0.08013218,-0.03372657,0.0079707885,-0.02218291,0.0038140854,-0.059289925,-0.020048153,0.0821053,0.091515,0.009830423,-0.017371455,0.055731196,0.0140315285,0.03406491,-0.026247185,0.018500961,-0.014935961,-0.0960791,-0.024098335,-0.033161037,0.05353229,-0.06298917,-0.027163338,0.040633287,0.008436285,-0.022633446,0.09305286,0.0508461,0.09649655,-0.007972022,0.024424514,0.03810486,-0.013857583,0.066358164
Cecil_Rhodes,-0.0020411038,0.034761462,0.07895383,0.028083758,-0.081131056,-0.10334851,-0.12776574,-0.00611225,0.026947195,0.05572018,-0.026761107,0.04572463,0.031900175,0.06856366,0.02531927,0.0018576192,-0.027196338,-0.04509441,0.018917019,0.12994549,-0.07428211,-0.02140246,-0.05253829,-0.034712777,-0.033579182,0.054029167,-0.08525669,-0.05555391,0.052479465,0.022024801,0.05601033,-0.019388117,-0.025559258,-0.08005348,-0.018251618,0.055731446,-0.008519587,0.03024541,0.10569397,0.020577623,-0.003219246,0.02518386,-0.011646657,-0.0281426,-0.067196324,-0.05667178,0.045959093,0.14308769,0.0037689237,-0.07958114
Cecilia_Cheung,0.026348598,0.01530095,-0.05925311,-0.037462138,0.011832152,0.09190252,-0.0034863465,0.060813744,0.027404109,-0.08834648,-0.003715005,0.064090736,0.079365246,0.04566778,-0.031117175,-0.020797893,-0.044197377,0.0184562,-0.0015744385,0.026616141,0.07025919,-0.018833341,-0.06652528,-0.036024824,-0.03440848,-0.03697924,-0.00908357,0.04351735,0.029565213,-0.038869992,-0.072499365,0.0022433305,0.019249901,-0.018245315,0.02566516,0.030080367,-0.06458078,0.059071355,-0.053926773,0.027428221,-0.09915768,-0.07805017,-0.07059959,0.052128114,0.043516822,-0.019820096,-0.12755014,-0.04419599,-0.041287594,-0.04157369
Celsys_Biofuels_Inc.,0.04838724,-0.04555753,0.042838596,0.017395703,-0.010119971,0.0002366348,0.026689067,-0.07659971,0.010393986,0.06682853,-0.005325337,-0.02582275,-0.059442595,0.01806366,-0.008497683,-0.077023186,0.012429293,-0.009412992,0.00011268417,0.06846235,0.01762474,0.07907672,0.031670477,-0.029377183,-0.061655685,-0.034581218,0.05109704,-0.0116849905,0.08516578,0.038591158,0.021222927,0.05949612,0.015499657,0.066450745,-0.010854252,0.02688919,0.021482231,-0.005480893,0.0073282197,0.021333706,0.041295648,-0.022021245,0.00081977487,-0.008926557,-0.04222854,-0.02959273,0.011070216,-0.068912186,0.02625498,0.02446178
CenterRun,0.082899086,-0.12925223,0.07343689,0.027100071,0.05510566,0.018575126,0.00430039,0.036256935,0.076084584,0.044706505,0.11000718,0.13221754,-0.029840052,-0.019110082,-0.037722822,-0.09696526,0.07130661,-0.04045307,0.03334473,0.10616829,-0.00905934,0.045313757,0.026028797,-0.11834959,0.0018049943,-0.097565465,-0.018454244,0.019784544,0.08521955,-0.009976015,-0.0096805245,0.054867174,0.008171831,0.037184548,0.0113733625,0.090707555,0.03388005,-0.054830987,0.007556024,0.030032195,-0.08611943,-0.039479345,-0.01717633,-0.044898298,0.0017551705,-0.012898692,0.03810289,0.023579698,0.0030289371,-0.01711965
Centra_Software,0.07244495,-0.062847085,0.05006979,0.011592664,0.041202843,0.11564423,0.03693825,0.0475579,-0.06359784,0.14295423,0.027685544,0.021888783,0.0032289543,-0.061492145,0.057595823,-0.10347066,0.072906144,0.058936257,0.090732,0.04793195,-0.051096685,0.056693364,0.060172193,-0.06371389,-0.074027866,0.027936092,-0.086951844,-0.020652128,-0.07335279,0.02363669,-0.018119177,0.028029284,-0.047086675,0.051892124,0.029579815,0.045295272,0.059922703,-0.04508586,-0.0031330318,0.086827934,-0.0177606,0.017859023,-0.007732644,0.0070841797,-0.001726264,-0.06768107,0.097135946,0.011817956,0.003541004,0.0070842067
Central_African_Republic,0.0011620728,-0.01235417,-0.04682464,0.022089066,0.03310673,0.019759744,-0.013754188,0.030197041,0.051869854,0.015917547,0.025517756,0.010475864,-0.066055834,0.036239993,-0.009278083,-0.09801939,0.05664861,0.03924022,-0.052856088,-0.067229025,-0.058444332,-0.0014646811,0.08739324,-0.016561285,-0.012227986,-0.027687246,0.037650164,0.07110588,0.015118318,-0.045083813,-0.04901499,-0.05713484,-0.057101436,-0.04353466,-0.049416833,0.008859261,-0.058676668,-0.013696642,-0.048904948,0.012543772,-0.051151447,-0.018062515,0.0039063906,0.015678577,0.019766342,-0.03201745,0.05037657,0.036561374,0.025541278,-0.01897236
Chad,-0.07908634,-0.027234029,-0.056216933,-0.009288072,-0.0045757554,-0.042123675,-0.072038464,-0.026127769,0.031641383,-0.017239103,0.02752115,0.03282069,0.0102237575,0.10212341,0.059930492,-0.020508284,-0.013060686,-0.0009776674,-0.03916437,-0.041605636,-0.02369588,-0.063083276,0.00059047097,-0.014064625,-0.045635547,0.053606726,0.055862382,0.06172752,0.041404862,-0.037931208,-0.06450165,-0.0886128,0.025543585,-0.08221184,0.016343148,0.023610713,-0.09700887,0.05487188,-0.074288584,-0.08716469,-0.07527728,-0.02955001,-0.015898345,-0.031683937,0.09325559,0.000387727,0.016808847,-0.031077778,0.00521341,-0.068399474
"Chandler,_Arizona",0.0005299763,-0.011475329,-0.024132421,-0.044659987,0.073331445,0.017494783,-0.08089425,0.06204727,-0.116242014,0.04068319,0.035086706,-0.049304884,-0.014074184,0.023477826,0.04693034,0.060204256,-0.04998342,0.09988817,-0.05673992,-0.028955216,0.073277,-0.07766546,-0.019898988,0.00033771218,-0.0015713058,0.06526004,-0.020489445,-0.06702523,-0.10271959,0.0062645194,0.02226344,-0.031785324,0.021875931,0.04416899,0.04762152,0.017233908,-0.012730999,-0.06698698,0.00903821,-0.033192128,0.032700215,0.066979215,0.031860013,-0.062389724,-0.06582568,0.040138334,-0.011337892,-0.057059873,-0.09808786,-0.023905419
Chandrika_Kumaratunga,0.036298588,0.03300247,0.03206987,0.102972716,-0.045669578,-0.046967123,-0.040042084,0.00055094063,-0.0017498529,-0.041263442,0.023639338,0.029715266,-0.026614374,-0.041137505,-0.071684,-0.038794212,0.04734091,-0.04642707,-0.0733412,0.03144698,-0.009135082,0.0039792215,-0.013254389,-0.012859069,-0.023976488,0.018427812,-0.0037554712,0.036138937,0.011443017,0.027158903,0.040139206,-0.003451798,0.056875154,-0.02969541,0.023269711,-0.049386248,0.0037938808,-0.015228021,-0.0668553,-0.02739543,-0.061084114,0.045498613,-0.015530985,0.011372272,-0.08272219,0.0011129224,-0.0065143914,0.02147303,0.03876867,-0.054442443
Channing_Frye,-0.06188041,-0.04601596,-0.047716923,-0.016951513,-0.048520464,-0.026073694,-0.02552519,-0.028297404,0.060711227,0.034987688,-0.055376694,-0.04372422,0.035550557,-0.024072444,0.07287942,-0.062743165,0.013471118,0.1465892,-0.04885172,0.062278487,-0.006915575,-0.07260667,-0.083054066,-0.05150052,-0.008349933,0.021472324,0.015550114,0.0018650675,0.01611406,0.036109116,0.1165662,-0.019548535,-0.0072191334,-0.01849351,0.07947969,-0.0078092716,-0.00092929247,-0.088767275,0.098162524,-0.04255454,-0.052023157,-0.01382649,0.020848297,0.15237308,-0.020137403,-0.0150131,0.14234033,-0.025671514,-0.08267116,0.025951838
Charlene_Choi,0.04488183,-0.058907814,-0.045060333,0.02974491,-0.023502197,0.068107635,-0.01365155,0.058517087,0.064738676,0.03159463,0.04399931,-0.055002544,0.0015277984,0.07793406,0.01753103,-0.022647822,0.053432312,0.12901822,0.025941351,-0.024541384,0.014747387,0.014969078,0.0051237643,-0.028816,-0.0733022,0.00731169,-0.038342144,-0.03234774,0.03720709,0.059709482,-0.010339056,-0.01355034,0.046102796,0.0152180595,0.06449342,-0.05139499,-0.08908244,-0.00944728,0.044463612,-0.021662261,-0.021710038,0.035057794,-0.038535938,0.008571114,0.008667712,-0.09030382,-0.013576666,-0.0005959448,-0.02476476,-0.07489686
Charles_Dance,-0.0060485206,-0.03976043,0.06012223,-0.027886335,-0.07040887,-0.0058594374,0.024803385,0.04383884,0.016244082,0.027214894,-0.0143092405,0.0070674215,0.01389519,0.027568866,0.042936787,0.01282063,0.026795024,0.02154727,0.05647286,0.008202804,-0.004739245,-0.022534018,-0.036971707,-0.024966622,0.032739088,0.11630451,-0.043472674,-0.021746034,0.02651111,0.00984158,-0.011409144,-0.0022531413,-0.014967132,0.0061752214,-0.033543922,0.009170619,-0.0395225,0.009543545,0.023041008,0.016045583,-0.06233985,0.057236917,0.00842894,0.04201028,0.04186737,0.034146078,0.06403867,0.024422493,-0.033121448,-0.06527206
Charles_Dickens,0.029544305,0.012649051,-0.039398078,-0.07532825,0.03942549,0.049966127,-0.0088933315,0.012512845,-0.07287517,0.04233045,0.04205541,-0.14110853,-0.035864927,0.010266729,-0.048332524,0.0036185966,-0.051715136,-0.01376382,0.067674205,-0.030532774,-0.046104882,-0.002659398,-0.042739417,0.07175177,0.08705025,-0.030304972,0.023119241,0.035727724,-0.116117515,-0.023038104,-0.083423145,0.0011713983,-0.022800554,0.029013978,0.07154312,-0.06695995,-0.021221265,0.047168173,0.017131925,0.054722436,0.01604802,0.013534835,-0.016492536,-0.031963453,0.015949292,-0.09063991,0.03326184,-0.054897092,0.018698158,-0.01961538
Charles_Glover_Barkla,0.06388233,0.028803924,0.002291559,-0.03048759,-0.026780652,0.028731026,0.07344468,-0.029945979,-0.013652675,-0.049776,-0.012688216,0.07576138,-0.010816284,-0.030352822,-0.07120465,0.02729241,0.037717044,-0.04910461,-0.032210246,-0.003950101,0.0938788,0.09481768,0.055531338,-0.03182508,-0.041659497,-0.0068988246,-0.028485972,-0.06724806,0.08502021,-0.02693306,0.054550022,0.060363848,0.05489284,0.041772336,-0.014841821,0.018291924,-0.052910462,0.1343801,-0.05036713,-0.00782495,-0.07295147,0.008875076,0.036690153,-0.0038508207,0.110226825,0.02011848,0.017418263,-0.088279955,0.029447382,-0.025488347
Charles_Maurice_de_Talleyrand-Périgord,0.004386402,0.0082403775,0.073323004,-0.0075147613,-0.021804793,-0.030236619,-0.059723206,-0.033817668,0.023464374,-0.016320039,-0.022406222,0.018092131,-0.015931373,0.01839362,-0.027561331,-0.0002217914,0.010281858,-0.014698768,-0.017329844,0.06341569,0.013284341,0.025217498,0.022841498,-0.067185216,0.011037887,0.009831988,-0.01422227,-0.008812204,-0.02551743,0.0033579778,0.036971014,-0.009491881,-0.021423768,-0.05237878,-0.027554259,-0.038377162,0.09026321,0.032985635,0.05641642,-0.050434824,-0.07474398,0.019813461,0.02080003,-0.019937312,0.0075047687,-0.008905029,0.03397074,0.027374472,0.009421064,-0.019662993
Charles_Mingus,0.069096945,0.0812876,0.009899013,0.007097613,-0.046776194,0.009876527,-0.029565128,0.049743153,-0.04217582,-0.10225454,-0.016781026,0.06901809,-0.010099081,0.025479786,8.493909e-06,0.015579509,0.0025560535,0.0126649365,-0.04127439,0.11311583,0.03157081,0.10487507,0.052278172,-0.0062190015,-0.0035620267,0.015375724,0.02296592,-0.07190297,-0.03288894,-0.11351141,-0.018887632,0.0017287605,-0.101754814,-0.026345162,-0.04458585,-0.009119625,-0.032964855,0.011233206,-0.014057827,-0.003406352,0.06332209,-0.11648948,-0.08687104,-0.031103851,-0.0029918218,0.02704381,0.0879472,0.02332204,0.0061880206,-0.022719976
Charles_Stross,0.005756599,-0.05427525,-0.037747316,0.10277405,-0.067348585,0.012733454,-0.023388537,-0.008357624,-0.021823132,-0.027355094,-0.083546,-0.001159542,0.08587888,-0.048102394,0.01553888,-0.05863882,0.014273033,0.02904652,-0.01637433,-0.046034854,0.02165526,-0.020938098,-0.037025694,-0.018604461,-0.072721824,0.10325175,0.032041386,0.089087985,0.023043621,0.07286116,0.011486811,-0.053090345,0.098999694,0.013409469,-0.091624744,0.06110698,0.018549725,-0.043948315,-0.032684155,-0.07483129,0.0067381994,0.045235816,0.025430402,-0.022362234,-0.06075364,0.050409917,0.013224986,-0.006322815,0.005374918,-0.06989474
Charles_Thomson_Rees_Wilson,-0.0014352439,0.028342368,0.041850727,0.018461311,0.021443756,0.031404074,-0.042842876,0.11228,-0.046068005,-0.025646074,-0.052608382,0.03311659,0.07014958,0.038849972,-0.03402128,0.054764543,-0.09392521,0.04784711,-0.053706374,0.04971262,0.059125077,-0.017284397,0.048571326,0.04724981,0.038572297,-0.06982769,-0.060335446,-0.03703372,-0.04446088,-0.03277755,0.018164013,0.005931314,0.012165464,0.04645761,-0.056327287,-0.0010437963,0.04114927,-0.009998863,-0.00025840974,-0.053295374,0.011108163,-0.025820322,-0.027104247,-0.06380203,0.057136465,0.0066829794,-0.025324477,-0.010326249,0.059240915,-0.087749064
Charles_Édouard_Guillaume,-0.0030888752,-0.0076363063,0.019095365,0.005031047,0.0289943,-0.0200373,0.03588989,0.14205001,0.09021546,-0.04939466,0.046154544,0.05377099,-0.0067759017,0.004983949,0.028775154,0.046286713,0.03174965,0.021887982,-0.031969078,-0.087022796,0.061829686,0.021240106,0.06746859,0.060547072,-0.016261725,0.0074353963,0.11664321,-0.039921414,-0.06203749,-0.1172075,-0.1237036,0.010679921,-0.040443268,-0.0431032,0.032615695,0.0044336338,-0.025317,-0.00077596714,-0.108072974,-0.06556997,-0.03197927,-0.039654057,-0.004947918,0.07326152,0.047498584,0.08694197,0.016539205,0.04749877,-0.0130862985,0.06080181
Charlie_Parker,-0.010436443,0.024469081,0.055546537,0.0708116,0.050153855,0.020984562,-0.0036149928,0.031099617,0.06490991,0.010043815,-0.014518404,0.026151674,0.011075645,-0.010958468,0.0784861,-0.0620958,-0.024111463,0.01700999,0.012229682,0.005936579,0.016894633,-0.015194587,0.025401525,0.04367054,-0.06382479,0.008603537,0.056201786,0.080871545,-0.061759803,-0.008109737,-0.03465939,0.032753184,0.026195655,-0.023105824,0.0065348023,-0.0032887193,-0.062219158,-0.06006732,-0.021438703,0.0030901697,0.0050017154,-0.018211238,0.022670573,0.028664341,-0.060275353,0.041565362,-0.007744796,0.039339587,0.06551821,0.016559167
Charlie_Shanian,0.065258354,-0.018765803,0.05551539,0.03678494,0.019405697,0.092386454,-0.051052853,-0.0048185973,-0.04737766,0.027751608,0.0020712852,-0.033328872,-0.013079597,0.048031267,-0.037449084,0.03614619,0.008474491,0.050792113,-0.06971876,-0.03550693,0.020599777,0.08693756,0.025908677,0.033428695,-0.016148599,-0.0052803718,0.0043718144,-0.025745537,0.01480551,0.04128813,-0.008184638,0.04151692,0.11098443,0.055344224,0.04416954,-0.014264696,0.011937816,-0.061123215,0.02426612,-0.03911043,-0.012346926,-0.0077392906,-0.06774578,-0.024852294,-0.097800165,0.036466543,-0.037137534,-0.08013233,-0.040669907,-0.009982486
Charlie_Sheen,-0.087580554,0.0047934065,-0.01932776,0.013258023,-0.0018263615,0.009172959,0.045389056,-0.016019803,-0.08365162,-0.018660601,0.1005669,-0.07743462,0.007836143,0.045439,0.04289444,-0.02824575,-0.08839359,-0.027184753,0.0009946998,0.035156887,-0.024305614,-0.07005147,-0.049220733,0.028856792,0.0054507684,0.06087804,-0.03658925,-0.021241449,0.04932225,0.024931962,0.015659053,0.029552113,0.0674898,0.024685604,-0.012908684,0.055847943,-0.022024108,-0.014464496,0.0083031645,-0.039650716,0.060300164,0.012222547,0.012400111,-0.050448947,0.05798195,-0.09111805,0.021999162,-0.0036158238,-0.04406863,-0.06344026
Charlie_Villanueva,0.011484528,-0.0024738368,0.013408124,0.032897115,0.009621948,-0.055511132,-0.066351965,0.027400298,0.030193062,-0.00043160366,0.039359696,0.0020404884,0.07296743,-0.06256035,0.03457026,-0.045733757,-0.088964395,-0.027140453,-0.03389862,0.041428182,-0.06463103,0.03437335,-0.03827558,0.014030327,0.0420259,-0.059796818,0.011402206,0.027657328,-0.028414616,0.04536938,-0.011702864,0.05482913,0.0075977123,-0.049620643,0.018056544,0.04354424,0.0301382,0.040306937,0.0119192535,-0.06124671,-0.0072274283,-0.03853644,0.018417193,0.00014120202,-0.023917155,0.015721573,0.0705222,0.059296917,0.033258073,0.027014822
Charlotte_Bobcats,-0.040035684,-0.0691955,-0.098015584,-0.018565172,0.008355779,0.009445718,0.048400015,0.020688806,0.036567595,-0.0029559769,0.091518834,0.033920992,0.020324044,0.019524658,0.0048319474,-0.03926273,0.0062736506,-0.022825142,-0.0024948171,0.050098278,-0.045944292,0.030874403,-0.029348675,-0.025944138,-0.03121496,-0.011314217,-0.02444506,0.044073857,0.064864404,-0.0028078582,0.0055191116,-0.015074013,0.020481117,-0.039227672,-0.014015968,-0.027761962,-0.03623866,0.0792088,-0.03013124,-0.01618723,-0.030476462,0.01462294,-0.029289452,0.03129955,0.07395003,-0.0061306637,-0.059606794,0.069886975,0.07768302,0.02637175
Charlotte_Ross,0.005287625,-0.023226233,0.0010012788,-0.0226744,0.0015853393,-0.006430856,-0.029606313,-0.022920348,0.02716893,-0.039306663,0.08168457,0.053655297,0.03550157,0.017595448,-0.03531151,-0.013531504,0.03483726,0.027322173,-0.012200762,-0.116077796,-0.04097227,-0.05565692,0.065226935,-0.022581877,0.059657685,-0.025711095,0.061349507,0.026002923,0.0065736445,-0.05774273,-0.0030539236,-0.057521995,-0.040943574,-0.0008289712,-0.016557701,-0.018936392,0.009807445,-0.032364424,-0.03764607,-0.017702864,-0.017577752,0.027416397,0.03458505,-0.035173193,0.030776972,-0.004106819,-0.028751118,0.06570054,-0.010661415,-0.013736697
"Charlottesville,_Virginia",-0.006921322,-0.09352903,-0.0060961354,-0.0005826663,0.02618536,0.06956431,-0.019003076,-0.022395559,-0.08469488,0.029506758,-0.00073454005,-0.088682495,0.05456105,0.004797281,0.04070754,-0.021107007,0.06341213,0.034674615,0.017015155,-0.006178831,0.005071586,0.046283983,-0.019623712,-0.09598782,0.01641285,-0.031879324,0.016813837,0.016114796,0.040721674,-0.043214712,-0.03023884,0.04050006,0.020763068,0.0014284037,-0.05540523,0.0613296,-0.011659736,0.015867244,0.05863919,0.018985718,0.076105624,0.02288272,-0.11812155,-0.082071364,-0.0066951723,-0.016327664,0.046138145,0.035719197,0.046094973,0.055091877
Charlton_Heston,-0.013918899,0.036360554,0.080165714,0.066147506,-0.033138987,-0.050345227,-0.015636858,0.025918316,0.014788611,-0.007368471,-0.0035627524,0.024906574,-0.037260413,0.080805466,0.05518277,0.097534046,0.03513276,-0.01002987,-0.0464618,0.064425305,0.07496612,0.01402385,-0.04563219,0.033103798,-0.010223065,0.008762172,0.031272363,-0.03048563,0.019907728,-0.0017334191,0.013990845,0.016572662,0.010329233,-0.014252719,-0.021616649,0.06801938,-0.042614494,0.014718334,-0.053427134,-0.1409893,-0.00909574,-0.04340122,-0.07672051,0.04842783,-0.000504244,-0.036060866,0.028811103,0.04390771,-0.035726745,0.03474101
Chauncey_Billups,0.013163527,-0.109181605,-0.0063782367,0.001962944,0.015742065,0.015035388,0.069715284,-0.02372368,0.0024226427,-0.10137623,-0.002683803,0.011293493,-0.025859164,-0.035330474,0.023943987,0.024897592,-0.01061757,-0.06305827,-0.010641494,-0.011554515,0.03551821,0.043776408,0.019170836,0.066136405,-0.05212381,-0.022729417,0.04448301,0.009649569,-0.035360727,-0.06917306,-0.036829468,0.048953224,-0.03794244,-0.03793829,0.032578416,0.0851404,0.015202225,0.011518403,-0.066467784,-0.011066445,0.0074676,-0.14032023,0.03687732,0.025628876,0.0021781293,0.052332453,0.10514755,0.055122573,-0.064248234,0.07014426
Chelsea_Handler,-0.03190098,0.012911569,-0.034601524,-0.05436479,0.071353905,-0.020304041,-0.0010293182,-0.0256761,0.026935639,-0.018927066,0.1247298,-0.07897728,-0.041184463,0.021657715,0.0021624549,-0.008197084,0.01954323,-0.046156928,0.08758404,0.06194818,-0.04212933,-0.027792336,-0.04782805,0.021684008,0.04693864,0.04434542,-0.019895947,-0.01953425,-0.01002878,0.044820033,-0.082295924,-0.0151063,-0.03055986,-0.007822832,-0.013487069,-0.07507101,0.059401263,-0.01633999,0.014442697,0.04452517,0.101721026,-0.04530063,-0.0032527053,-0.0322923,-0.0124874795,-0.03909971,0.005083912,-0.017668523,0.06805186,-0.014333976
Chempu,-0.09828476,0.05136639,0.0043142596,0.021525195,-0.024440505,-0.018259754,-0.031807162,-0.020006223,-0.08723961,-0.0016945157,-0.04329353,0.09834067,-0.031483725,0.121173024,-0.025356183,-0.046473768,-0.020447817,-0.0073381686,-0.12949272,0.018073557,0.052947816,0.018364215,-0.051930416,-0.08997236,-0.070927344,0.0437972,-0.031443432,-0.015580957,-0.029183008,-0.011651904,0.0032755218,-0.080845796,0.05822201,0.028678823,0.059355233,-0.08420664,0.016070358,-0.049156748,-0.07121305,0.021265805,0.04737283,0.14161222,0.097991094,0.026365858,-0.018173369,0.03857667,-0.03531948,-0.08808265,0.025306856,-0.017980086
Chennai,0.025452852,-0.016166562,-0.0609601,0.028468486,0.008714076,-0.028208759,-0.05180959,-0.052603465,0.025908586,-0.025268463,-0.03363309,-0.05372435,-0.013412689,0.031817816,-0.010057401,0.020795915,0.005729509,0.103264675,-0.09687212,-0.030800559,-0.017467981,-0.005287228,0.051762052,0.02736802,0.0027086465,-0.027639972,0.080843955,-0.010009408,-0.08563136,0.005611995,0.07342027,-0.09478819,-0.05498021,0.015255572,0.0066601555,-0.05855487,0.042998273,-0.12446438,-0.02420259,-0.060882617,-0.0008610387,0.053031955,-0.020964587,0.03822355,-0.077011175,0.053256787,0.016292518,-0.14452748,-0.003824688,0.025097404
Cher,-0.044709064,0.026526494,-0.11109563,0.041428972,0.04942949,0.07099634,0.06546892,0.06942484,-0.018370653,0.07726166,-0.053420022,0.08873081,0.021800164,-0.010100362,-0.028513724,0.008405028,0.068279535,-0.0033982224,-0.048771407,-0.04428627,-0.02066187,0.034107618,0.05157615,-0.08952939,0.029690444,-0.0075771892,0.04552929,0.096021675,-0.011401015,-0.007048614,-0.0003407382,-0.01621482,0.082527086,0.12094714,-0.017573478,-0.008910448,0.058569707,-0.015193064,0.068144985,-0.039663147,-0.0083076665,0.02984454,-0.03645572,0.08661772,-3.9460392e-05,0.018869348,-0.040227678,-0.12446543,-0.0053788684,0.023066975
Chet_Atkins,-0.06579155,0.022678744,0.023699824,-0.041075908,0.050177637,0.011304984,0.011866643,0.041279484,-0.0015364205,-0.04983717,0.024020853,0.03134211,-0.07611282,0.082297646,0.022241333,-0.03019121,0.056199335,0.00880557,0.018347627,-0.061788496,-0.029138545,0.02048252,-0.008942729,0.08957778,0.03405004,0.023176443,0.06131789,-0.014772704,-0.08425565,-0.025909089,-0.053627852,0.00040358922,-0.03634006,0.007984744,-0.01941904,0.005008173,-0.04749289,-0.045002546,-0.04116064,0.020221312,0.0043470766,-0.04953299,0.04624431,0.05166747,0.04743731,-0.018312726,-0.033713087,0.027633965,-0.08271174,0.106422246
Chiang_Kai-shek,-0.0040007522,-0.03970258,-0.022343168,0.020922229,-0.07792339,-0.005408166,-0.009962873,-0.057138093,-0.08725941,0.031604648,0.024869004,0.022349905,0.023113167,-0.015216138,-0.035747364,0.007995134,-0.012763787,-0.05427358,-0.057152607,0.048191622,0.010360718,0.055427235,-0.014496126,-0.12840609,-0.105110735,-0.014403808,-0.003154625,0.027650801,0.05256077,-0.030403832,0.12676533,0.07134983,0.04531716,-0.055063102,-0.02943219,0.023081154,0.030051272,0.029315632,-0.014110183,-0.067897335,-0.028550457,0.047805898,-0.026625304,0.07794807,-0.038678136,-0.017358825,0.071284294,-0.026964946,0.03683922,-0.053595487
Chicago,0.021416975,0.0242457,-0.035912205,0.025711665,-0.025833013,-0.11685303,-0.01335316,-0.035357006,-0.019899655,-0.06524765,-0.15367016,-0.03104584,0.007865759,0.07297445,-0.0030830014,0.022047909,0.030101439,-0.07570359,0.017386885,-0.013458693,-0.045425512,0.03192652,0.06109679,-0.017077817,0.1363345,-0.025864014,0.06144406,0.004798829,-0.0480447,-0.09197873,0.055971198,-0.04709331,-0.056943275,-0.063792095,-0.12926821,0.116102725,0.08582981,-0.012040009,-0.025888722,-0.10628946,-0.050159026,-0.03653733,0.0050509586,-0.08593446,-0.029793665,0.1032283,0.008240605,-0.08922849,-0.018396586,-0.016414287
Chicago_Bulls,0.054620635,0.05630144,-0.02013881,0.038286604,0.09311667,0.044376645,0.01112877,0.0047702305,0.020040914,-0.020454668,0.016900891,0.04163009,0.03917159,-0.097568534,-0.07553678,0.017944552,0.059156567,0.0020665803,0.09319125,-0.012031089,0.016223216,-0.052593272,-0.015958134,-0.00042378798,0.04354108,-0.020800129,-0.024053311,-0.0012578269,-0.020940075,-0.047860563,-0.06148507,-0.0016162725,-0.016855415,-0.011758031,0.034134068,0.061116826,-0.019180255,0.02887786,0.012844833,0.016853444,-0.05876553,-0.11111421,-0.06622089,0.057571143,0.0142027745,-0.030697085,-0.013622824,0.059982665,0.008129087,0.026148273
China_Miéville,-0.027488004,-0.083937235,0.02117245,0.060928315,-0.0043634796,-0.054856844,-0.049960803,-0.024547469,-0.04323041,0.0031589617,0.07303607,-0.015361728,0.030170452,0.0385428,0.050114125,-0.030919923,-0.020395063,-0.033773642,0.025348691,0.03193926,-0.034931514,-0.051373985,-0.023087876,0.02960928,-0.006496938,0.06513586,-0.04975392,0.0050488175,0.005877554,0.04579226,0.025059048,0.0041603968,0.060808025,-0.02386543,-0.02228393,0.01922251,0.03913785,-0.028620033,0.032499295,-0.015369263,0.0100326855,0.041879743,0.051624104,0.014210068,-0.0659778,-0.06344373,0.020422524,0.084916815,0.03301867,-0.032996655
