,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Castle,0.06617039,0.075375475,-0.1150846,-0.019308856,0.041470684,0.063292675,0.010684401,0.011332122,0.084662236,-0.07132771,0.007625897,0.123641856,-0.049315702,-0.05655575,0.076372646,-0.0028055885,0.08233199,0.0126524335,0.04825186,0.014199756,0.053982228,0.005840818,-0.07136179,-0.023210436,-0.08152297,-0.13206965,-0.026639624,-0.1327091,0.057966493,-0.0535241,-0.061674442,-0.08852245,-0.060184833,0.061035004,0.10996287,-0.04440828,0.03917551,-0.05464392,-0.061408315,0.04633604,-0.013275214,0.054320622,-0.048214093,0.12390873,0.09934828,0.06808869,-0.04976062,0.054785848,0.08447387,0.032233655,-0.04372121,-0.10255,-0.07955794,0.047548257,-0.088750795,0.11430673,0.1093281,0.03483263,0.084062986,-0.12104284,-0.12175689,0.076073326,0.09552135,-0.051415052,0.12045019,-0.0029238686,0.0020907605,0.047069296,0.05165917,-0.10619249,-0.01576269,-0.031096691,0.12409858,0.08703232,-0.027132513,-0.05634729,0.019061936,0.009163612,0.08292461,-0.13344893,-0.09375475,-0.06273307,-0.09896685,0.070449434,0.0689271,-0.006778309,-0.10360647,-0.10953257,-0.06000358,-0.060982432,-0.09253964,-0.08825454,0.00059217145,-0.073743895,0.037195645,0.05961292,0.073161796,-0.0020577698,0.08616573,0.091201425
Cecil_Rhodes,0.045433015,0.0813024,-0.060080152,0.047155607,-0.0028212585,0.06668817,0.0076492517,-0.006507181,0.04976962,-0.046725612,0.021076009,0.09448759,-0.01365168,-0.08562921,0.049216367,0.06072884,0.058651913,0.026847912,0.027656956,0.005842205,0.07777933,0.09474269,0.005123755,0.046883535,0.003911722,-0.058533944,-0.03427224,-0.06868452,0.09501585,0.033874594,-0.025085367,-0.11095133,-0.019424748,-0.0088439975,0.094127424,-0.058308862,0.018742237,-0.045865607,-0.07380835,0.029525433,-0.022123946,0.10383322,-0.03803682,0.04559216,0.07320488,0.024960104,-0.0016441488,0.098192655,0.043688633,0.033751406,-0.019190477,-0.06471843,-0.07472613,-0.059037507,-0.06873951,0.033012286,0.060625073,0.05484906,0.1162136,-0.08003746,-0.11899951,0.00858899,0.048239928,-0.075539574,0.037108433,-0.04283888,0.063018374,0.041575044,0.015725575,-0.04070721,0.060371872,0.02346791,0.053591806,0.052993704,-0.050121494,-0.07771999,0.010606055,-0.010400525,0.072420634,-0.04241387,-0.06797623,-0.062907666,-0.13282117,0.05402142,0.106914386,0.016458767,-0.121622175,-0.040563274,-0.08644939,-0.098697506,-0.13512845,-0.024900772,0.0078503,-0.08948355,0.08353823,0.076976135,0.07313498,-0.021243185,0.103448756,0.027318504
Cecilia_Cheung,0.06574532,0.07666992,-0.081178956,0.029567026,0.056799654,0.014312388,0.0046807555,-0.014215522,0.012107262,-0.0651387,0.012966434,0.079897165,0.042140845,-0.122209035,0.068101496,0.060902596,0.08902909,0.048326027,0.05544699,0.022709124,0.025251493,0.039901882,-0.03387051,-0.027903534,0.071194775,-0.066084936,-0.025963876,-0.045432225,0.08730623,0.030060234,-0.13521941,-0.00406069,0.03450032,0.10833609,0.026315328,-0.07204293,0.081647545,-0.058820207,-0.12984836,0.0012021074,-0.030567443,0.044601176,-0.023133924,0.079976164,0.09534902,0.07654917,-0.034401886,0.05388669,0.013850169,0.08613113,-0.13883059,-0.09762452,0.07433583,-0.092515856,-0.020611703,0.077025846,0.035997815,0.027778357,0.14312848,0.047084335,-0.08806172,-0.06405416,0.088286065,0.03421637,0.09207806,-0.029740233,-0.009501493,0.064509176,0.064569816,0.0076019857,0.036072828,-0.043818746,0.044711906,0.11225502,-0.14338663,-0.045261975,0.0581821,0.041457683,0.110357694,-0.14974353,-0.108803235,-0.033750314,-0.098486416,0.14074945,0.03154898,-0.004756673,-0.0876323,-0.023950245,-0.06707051,-0.06913802,-0.07959856,-0.08173348,0.03667573,-0.0906443,0.058009736,0.054780643,0.06590599,0.029155472,0.09373174,0.08957705
Celsys_Biofuels_Inc.,0.046652865,0.05865581,-0.1430214,0.116957076,0.04261407,0.09393641,0.07439763,0.021038985,0.020149978,-0.027824802,-0.025678061,0.082772866,-0.0066526136,-0.087685265,0.09167992,0.095475234,0.07911228,0.10011547,0.057363156,0.028841618,0.05626895,0.040458582,-0.026198164,-0.029805785,0.023592092,-0.065338574,-0.08063576,-0.05787187,-0.0077651152,0.0038187157,-0.07537201,-0.08523875,-0.05612257,0.08485093,0.07704973,-0.10227483,0.0076975874,-0.03021675,-0.08579249,-0.029099977,0.003249331,0.056580555,-0.11555624,0.044637572,0.036817495,0.026732957,0.08806308,0.09303007,0.050255846,0.0073999953,-0.091456875,-0.070182495,-0.074129194,-0.037393916,-0.13660043,0.0286894,0.1530568,0.11138975,0.074269935,-0.042958707,-0.07304647,0.08756063,0.14895108,-0.034615774,0.06811483,-0.013247427,-0.053322848,0.062099654,0.044383537,-0.04819195,-0.015297374,-0.05931178,0.118977696,0.10756084,-0.06688963,-0.09044754,0.021555515,0.056561656,0.11062338,-0.11793183,-0.008100896,-0.052602366,-0.08742829,0.04654743,0.05207773,0.038553327,-0.034694996,-0.045343027,-0.13491377,-0.11713769,-0.11027552,-0.12818104,-0.026621455,-0.069373146,-0.07244877,0.08158382,0.049713846,-0.039335225,0.092509724,0.0908617
CenterRun,0.0039626793,0.055158827,-0.09817877,0.07597558,-0.0012481614,0.06843351,0.05078069,-0.01678157,0.012746287,-0.05918962,0.041848406,0.11140297,0.018361496,-0.07635283,0.067175195,0.08866415,0.053760372,0.053575166,0.08581946,-0.017775832,0.025569964,0.103632376,0.0065198704,0.014034626,0.04552703,-0.11081235,-0.09727933,-0.081539884,0.011647251,-0.049199898,-0.043373134,-0.074427254,0.03093893,-0.0059702317,-0.009159264,-0.07298952,0.03826964,0.022950884,-0.05591865,0.043467823,0.04883232,0.07472478,-0.088224925,0.043471407,0.037897404,0.038405202,0.058684044,0.097594544,0.05469187,0.044788662,-0.11472196,-0.07826301,-0.07938297,-0.13604999,-0.11927304,0.08014005,0.13237298,0.11555712,0.1117724,-0.00040516362,-0.06089862,0.056762982,0.087870546,-0.06705328,0.007887848,-0.009190445,0.036914386,0.021469044,0.094696924,-0.124261454,-0.037441835,-0.065244935,0.05601775,0.08687568,-0.11425047,-0.04846689,-0.001019609,0.00790675,0.04072751,-0.036833264,-0.10538536,-0.028397001,-0.096795686,0.01375264,0.035259206,0.010036266,-0.07413721,0.0004392506,-0.14149536,-0.06224522,-0.12724629,-0.14627133,-0.02534989,-0.0056858715,-0.04648982,0.124157324,0.10517214,0.017995993,0.110568345,0.09576693
Centra_Software,0.026222158,0.10640809,-0.11636937,0.1279118,0.036614936,0.048831884,0.0383078,0.024337012,-0.04424907,-0.06438382,-0.031007942,0.116915345,0.067399174,-0.06102547,0.10783436,0.11678702,0.10457665,0.11917674,0.08043448,-0.079840176,0.008691365,0.1287993,-0.013562531,-0.028957756,0.015381952,-0.112608135,-0.10399047,-0.11487417,0.07260472,-0.066121556,-0.023589613,-0.09472257,0.02953838,0.054632325,-0.029943446,-0.13005674,0.02918391,-0.080429465,-0.12681407,-0.04020607,0.112408854,0.072448805,-0.06692373,0.059199575,0.061807513,0.03810094,-0.02127277,0.117732376,0.08205947,0.061206557,-0.13059244,-0.099186234,-0.048981473,-0.07124181,-0.13350838,0.10238265,0.060863752,0.10937843,0.08932191,-0.093472615,-0.091171436,0.022286903,0.07590882,-0.010644248,0.0316172,-0.068432406,0.011550205,0.04318519,0.06433087,-0.058828745,0.051625144,-0.040267117,0.069340914,0.12025295,-0.12276445,-0.026101675,0.11459732,0.07983892,0.09091589,-0.0770708,-0.11653952,-0.06322982,-0.10731441,0.11378805,0.06291885,-0.008048477,-0.017532501,-0.09898438,-0.12240996,-0.08641866,-0.11447973,-0.11392826,0.00070274045,-0.03280661,0.010213495,0.05731543,0.044131353,-0.022146866,0.11350606,0.12536259
Central_African_Republic,-0.0041648233,0.13004173,-0.12315072,0.06279503,0.048769984,0.13340133,0.03318513,0.06662131,0.024522811,-0.14353542,-0.048784122,0.10263691,0.03376456,-0.05508379,0.09762139,0.103555225,0.052210856,-0.022781303,0.09857708,-0.05153579,0.13927126,0.071181044,-0.09629047,0.009162091,-0.058547694,-0.07815033,-0.10443195,-0.0080886,0.07570988,0.0020753082,0.04786065,-0.05111795,0.069545664,0.029150002,0.073272936,-0.12844078,0.073506,-0.028299075,-0.04547345,0.017827528,0.04480434,0.052119818,-0.10649835,0.07538701,0.04724153,0.048808224,0.0041917446,0.12592894,0.051744893,0.15733129,-0.122835144,-0.09644288,-0.08277615,-0.08253802,-0.07110749,-0.010741251,0.09218648,0.086811505,0.1337004,-0.0747341,-0.09499058,-0.02738744,0.14287908,0.0542073,0.03919564,-0.006991016,0.053538695,0.030733129,0.0085316375,0.004647886,0.005270386,0.0062471973,0.14089784,0.0877628,-0.03372699,-0.06634241,-0.009900054,0.027014742,0.094343364,-0.045291666,-0.090904854,0.002715801,-0.07268124,-0.034861475,0.0697434,0.06565389,-0.056475118,0.059822667,-0.03606132,-0.16665782,-0.10089358,0.011792665,-0.010875532,-0.052629612,0.002640643,0.06980607,0.09946609,-0.032107588,0.112231515,0.09101692
Chad,0.07806583,0.11716295,-0.11490197,0.123991475,0.1043198,0.06523741,0.04611869,0.093193404,0.05265773,-0.09492116,-0.0015922312,0.07751411,0.018243734,-0.09093119,0.10467618,0.15767485,0.08514632,0.01614638,0.06449579,-0.04489909,0.10894357,0.12153592,0.0010835764,-0.035243493,-0.034035064,-0.09138391,-0.0887086,-0.07831562,0.11722014,0.012607019,-0.04301194,-0.07336221,0.051558595,0.07205534,0.119215354,-0.108440295,0.036765803,0.033362962,-0.038634066,-0.08373812,-0.047254235,0.07678504,-0.10936219,0.12725222,0.104246065,0.11371571,-0.032136958,0.06740096,0.10692416,0.0030950122,-0.07005807,-0.08943848,-0.0662364,-0.017207645,-0.056183957,0.062257588,0.0734687,0.095245786,0.09208219,-0.08911462,-0.10182543,0.031949334,0.11245218,-0.11771318,0.065225,-0.054148532,-0.032071397,0.1337062,0.025808197,-0.07784414,0.07048159,-0.015619785,0.07026502,0.107305296,-0.10524574,-0.04602025,0.07025154,0.026913725,0.13408692,-0.01954265,-0.022779131,-0.031236261,-0.09194003,-0.013716579,0.099216335,0.07539851,-0.077367045,-0.02746209,-0.08750938,-0.09972344,-0.09305314,-0.040185858,-0.015595274,-0.11610917,0.05247582,0.09354314,0.11219455,-0.025131904,0.103714146,0.0900154
"Chandler,_Arizona",0.10565869,0.074040875,-0.10405595,0.040146194,0.023310965,0.15139322,0.016494792,0.017518654,0.06268847,-0.04232753,-0.005437777,0.0851506,-0.013273184,-0.08575709,0.1291698,0.076885834,0.12309245,0.029425468,0.04181168,-0.00025841067,0.112458244,0.048123162,-0.04255687,-0.068590544,0.038086824,-0.11619326,-0.108606614,-0.10023651,0.026709437,-0.051198665,-0.08140389,-0.06712173,0.0070746406,0.11845427,0.059662502,-0.052571326,-0.035892513,-0.07894984,-0.026771342,-0.058387026,-0.04797312,0.020563366,-0.121636786,0.06900056,0.06880788,-0.03953141,-0.00706698,0.07847039,0.10407706,-0.01503546,-0.104356356,-0.07559726,-0.009097971,0.027985387,-0.044207204,0.05870391,0.11560339,0.06569338,0.06566962,-0.025439559,-0.100190856,0.012428758,0.052721106,-0.023411123,0.08411594,0.0145515185,0.015305464,0.10033094,0.04963182,-0.1301082,0.06773119,0.0022493806,0.09078465,0.11373285,-0.13442612,-0.068485364,0.10271593,0.051815756,0.066043355,-0.09353137,-0.07102705,-0.053758245,-0.09722604,0.09325486,0.096005715,-0.044218436,-0.028586881,-0.100585096,-0.037921038,-0.11687214,-0.10203278,-0.10693293,-0.039436862,-0.06296473,0.026288118,0.034510918,0.08434816,0.009766527,0.15219267,0.112670675
Chandrika_Kumaratunga,0.027772596,0.07541229,-0.066715896,0.07415885,-0.0060996306,0.075546354,0.0060743117,0.041832566,0.0140539985,-0.05397266,0.0026031428,0.11511796,0.013977535,-0.085189104,0.06022187,0.09603896,0.05440646,0.011358981,0.08069746,-0.018102372,0.107407354,0.11432041,-0.04259146,-0.003471284,-0.011388757,-0.09844175,-0.083107784,-0.08473618,0.08238312,0.018273897,-0.009314649,-0.100870535,0.011069602,0.00010932278,0.083874434,-0.12266674,0.044438403,-0.042838268,-0.06977619,-0.006682641,-0.032173406,0.070176564,-0.07549558,0.040463157,0.09139196,0.037430592,0.018312046,0.098631874,0.047791954,0.033191085,-0.093463376,-0.042347614,-0.029202966,-0.06494995,-0.066892855,0.04348013,0.055434547,0.07536893,0.13399597,-0.10215485,-0.12338695,-0.003178536,0.08844252,-0.05938828,0.036811627,-0.008268868,0.02105881,0.04605365,0.037657972,-0.048704654,0.028143318,-0.0066387397,0.08714999,0.09715859,-0.10959195,-0.058305163,0.07738084,0.03527933,0.08842165,-0.042819317,-0.082170986,-0.029873421,-0.13521022,0.03382448,0.08993828,0.017027939,-0.13695708,-0.043979518,-0.065466546,-0.088924035,-0.10766281,-0.028172234,-0.023399279,-0.07227954,0.054795846,0.057134002,0.06499076,0.0037017027,0.11900403,0.052024648
Channing_Frye,0.044033974,0.07925797,-0.06614366,0.035104435,0.024047386,0.021260008,0.0028634144,0.018109908,0.070585266,0.008614107,0.053855415,0.089001656,0.010710446,-0.096011914,0.03308468,0.0821999,0.025303952,0.03404081,0.011519211,0.0022204088,0.030119551,0.123013355,0.01790378,0.034703724,-0.006062211,-0.055944003,-0.050654806,-0.033074886,0.107335195,0.03374148,-0.026528396,-0.062162552,0.0009839148,-0.008507094,0.07524483,-0.035718605,0.020208707,-0.037318274,-0.1043358,-0.0069696084,-0.04818291,0.041127734,-0.026556628,0.0367886,0.10127509,-0.010897279,0.037434645,0.04067777,0.09568763,0.043170806,-0.04316532,-0.055118088,-0.08401176,-0.09141424,-0.12052292,0.023173595,0.046267916,0.04779678,0.08537171,-0.060626693,-0.13913177,-0.015440338,0.050564997,-0.07773047,0.07308768,-0.017736886,0.031240778,0.04606566,0.03613844,-0.019819533,0.06400537,-0.024319272,0.033027556,0.029451035,-0.02566394,-0.02462828,-0.006812076,0.0057881307,0.064470984,-0.05122931,-0.07441567,-0.049586315,-0.064786136,0.064284205,0.107560545,-0.005305799,-0.10300802,-0.03363229,-0.11204058,-0.05489816,-0.07597365,-0.06728566,-0.020013394,-0.116298854,0.09359378,0.057338163,0.08980386,-0.025938258,0.1263819,0.03729972
Charlene_Choi,0.07825426,0.10433167,-0.11555656,0.07648346,0.027457988,0.060391378,0.048280682,-0.005788566,-0.017895216,-0.012448267,-0.04279316,0.14732514,0.088095,-0.055115875,0.0616227,0.08530928,0.13503332,0.09618508,0.049023032,-0.066007696,0.020434644,0.11705485,-0.008901756,0.046290897,0.007419881,-0.0480277,-0.07163563,-0.08145891,0.08198643,-0.07228038,-0.103949144,-0.09619837,0.03012958,0.07205506,0.054384626,-0.1429606,0.09693495,-0.043333214,-0.055547718,-0.0028597855,-0.011977927,0.04775399,-0.08817005,0.11837031,0.11761731,0.10224453,-0.027072944,0.10854852,0.06457243,0.05321523,-0.11835537,-0.062804155,0.015345987,-0.101326436,-0.1018531,0.045150857,0.092547625,0.072814465,0.10373896,-0.0490152,-0.12102835,0.06440498,0.051520232,-0.02461061,0.052265186,0.020672083,0.019580128,0.03900252,0.07136685,-0.010453649,0.0896337,-0.021239005,0.1486202,0.09894012,-0.041269343,-0.08944029,0.064305395,0.07184338,0.13945317,-0.13249119,-0.045793362,-0.05595985,-0.115764044,0.12226485,0.11915588,0.053574514,-0.09667624,-0.07088692,-0.05125926,-0.06076912,-0.09572176,-0.06892854,-0.020112189,-0.091740906,-0.009419085,0.09763233,0.068070486,-0.027272342,0.08122,0.07719862
Charles_Dance,0.08478245,0.001750849,-0.08367964,0.07642781,-0.024423735,0.070089124,-0.031235993,0.019933747,0.05445283,-0.074624844,-0.007551894,0.14795434,-0.045242865,-0.06875417,0.08741752,0.13435991,0.07845598,0.06830295,0.047753353,0.06683666,0.10200536,0.056095254,-0.04060697,-0.0371756,-0.038157884,-0.13627984,-0.119177714,-0.036355548,0.14052585,-0.0040142816,-0.039861575,-0.06539198,0.02149366,0.09577219,0.06339141,-0.14445989,0.02078491,-0.03203827,-0.05268391,-0.039152853,-0.05465261,0.10746648,-0.14180073,0.030314896,0.077863134,0.14177829,-0.061479516,0.029759338,0.05848242,0.07064548,-0.103859805,-0.09186899,-0.12161582,-0.1062423,-0.1347393,0.10091168,0.06300093,0.13011073,0.065284304,-0.08327127,-0.11240297,-0.028480744,0.04880973,0.02513994,0.070473395,0.0087747155,0.058771197,0.094748795,0.041071255,-0.12450863,0.06464249,-0.0055697463,0.0760819,0.106786095,-0.14130653,-0.13720064,0.06169793,0.016493697,0.0760707,-0.12504049,-0.12777513,-0.0113994,-0.13120024,0.060890734,0.12529694,0.028163185,-0.0063139084,-0.072834246,-0.010003175,-0.08824414,-0.027053235,-0.12108222,-0.0594322,-0.027830008,-0.0032928006,0.113020174,0.06552485,-0.080746785,0.038834084,0.11963994
Charles_Dickens,0.017264193,0.03200509,-0.060402445,0.10598792,0.010664002,0.008303848,-0.011298839,0.013213396,-0.042570915,-0.030467652,-0.0009727073,0.06470336,0.030504446,-0.03676103,0.10530337,0.075918496,0.11516903,0.0268288,0.06240452,-0.003758258,0.10427964,0.021484245,0.027979536,-0.03075309,0.048224214,-0.058224328,-0.077934384,0.017526962,0.045157604,-0.06683375,-0.025446849,-0.019410275,0.0022139454,0.06027125,0.061654024,-0.1081029,-0.02882086,-0.043427665,0.007195898,-0.028938852,0.009143427,0.08161116,-0.09850608,0.04998705,0.0531157,0.059252053,-0.040452216,0.07954891,0.027933298,-0.00066786585,-0.06734175,-0.045007102,-0.0010438683,-0.025985211,-0.047520746,0.09013996,0.05957861,0.056576297,0.10942735,-0.08405038,-0.029278954,0.008054967,0.02277729,-0.021868661,0.07145592,-0.017033787,-0.022328077,0.07073707,0.09246334,-0.09771057,-0.0030269402,-0.06918604,0.08340935,0.09546652,-0.09640929,-0.03166383,0.05574318,0.065097764,0.027327606,-0.095663145,-0.04796447,0.01297555,-0.049393155,0.029098654,0.083485685,-0.0022398785,-0.027999016,-0.13307187,-0.07217838,-0.044263437,-0.032115787,-0.027957262,-0.011811432,-0.014941806,0.036883853,0.10249002,0.07107324,0.01872981,0.06896775,0.053387195
Charles_Glover_Barkla,0.008840433,0.057409186,-0.03449568,0.04445104,-0.0029756257,0.012926455,0.01848337,-0.010235908,0.0029188632,-0.051370706,-0.024732407,0.07874083,-0.005352713,-0.079565816,0.014416571,0.07852798,0.052247077,0.063771136,0.065523885,-0.01583999,0.10667199,0.06881715,-0.039339732,-0.038702197,0.048053168,-0.09240439,-0.11309567,-0.070938095,0.037941907,-0.03905742,-0.038447853,-0.041561224,0.019321142,0.03512989,0.10760202,-0.058029108,0.042104326,-0.041098043,-0.04695164,-0.03256259,0.0014814415,0.04116172,-0.10095386,0.07297898,0.051151715,0.034931105,-0.058140934,0.13710357,-0.036520038,0.031546608,-0.039675046,-0.04820547,-0.021221854,-0.019336903,-0.09948892,0.07342914,0.012550527,0.15172778,0.07354631,-0.080565095,-0.058240388,0.05351985,0.051004812,-0.03498361,0.026922112,-0.020608597,0.0060374592,0.019073177,0.038985837,-0.091370516,-0.015185563,-0.044127308,0.123853244,0.096776225,-0.029325416,-0.04869121,0.015228626,0.074416086,0.07556139,-0.12778392,-0.049245767,-0.02009116,-0.05140269,0.076806076,0.047331966,-0.022347229,-0.044143334,-0.09951578,0.013974853,-0.09118852,-0.09260564,-0.06273442,-0.029873863,-0.068385065,0.0034697943,0.09168005,0.049141787,-0.057696853,0.07243027,0.0922657
Charles_Maurice_de_Talleyrand-Périgord,0.023780692,0.072119504,-0.06900751,0.085779004,-0.0010034367,0.076285884,0.04886916,0.045326624,0.015691312,-0.053552046,-0.0016378284,0.1272705,0.007973144,-0.077882335,0.058037993,0.10260405,0.043646272,0.02066849,0.085745536,-0.02027655,0.11330902,0.115327574,-0.032098513,0.010456997,-0.03778359,-0.10644817,-0.08606457,-0.08924789,0.08440975,0.030895222,-0.02162077,-0.090168245,-0.0012297791,0.0011558612,0.07042797,-0.11374718,0.040128905,-0.037157383,-0.08234897,-0.009177272,-0.009503595,0.063931115,-0.07673115,0.053431343,0.10435779,0.052247938,0.007161599,0.12288609,0.05104508,0.026421484,-0.08607186,-0.046298236,-0.038719285,-0.05353394,-0.104522645,0.052046243,0.0570398,0.058721084,0.11919158,-0.11304227,-0.10810611,-0.010663967,0.08225128,-0.069896005,0.04664265,-0.003696102,0.019143073,0.042519223,0.0327227,-0.057883658,0.027108528,-0.019244075,0.07582746,0.08866772,-0.096113294,-0.055346366,0.06510124,0.021227062,0.07092482,-0.04732179,-0.07381054,-0.02194665,-0.1289338,0.033872887,0.09605829,0.031508576,-0.10922802,-0.056472693,-0.08267538,-0.09119167,-0.111670956,-0.031832997,-0.038057953,-0.075265415,0.046346832,0.07590379,0.0832969,0.007011358,0.12677154,0.055991072
Charles_Mingus,0.059910033,-0.0018968289,-0.11620864,0.038871754,0.025513815,0.04052704,0.042376854,-0.038552057,-0.043433927,-0.078593746,-0.050324805,0.043394398,0.041310027,-0.030360308,0.030207228,0.1011263,0.091606446,0.016930811,-0.0076171826,-0.041952264,0.14394073,0.014104441,-0.015547186,-0.0034138157,0.048446894,-0.084982395,-0.072147965,-0.061754692,0.039002273,-0.026964562,-0.029700609,-0.045462545,0.023526648,0.061627425,0.0824242,-0.0749541,0.018136952,-0.034055207,-0.030921776,0.034119856,0.05473174,-0.0022429593,-0.08863943,0.01796139,0.060112495,0.034128536,-0.042970646,0.08564878,0.0030807941,0.04661503,-0.04147897,-0.012105067,0.0044548325,-0.013477816,-0.080238685,0.15151538,0.056689594,0.062760636,0.022843152,-0.0904953,-0.07973959,0.06299889,0.07586433,-0.0489081,0.07798383,-0.0014178535,0.0049187914,0.044380564,0.033781953,-0.06897464,-0.045918494,-0.0032898127,0.12215253,0.10567569,-0.062710695,0.01904579,0.039135717,0.04663181,0.056006033,-0.14294694,-0.10746606,-0.032145035,-0.10318416,0.054884285,-0.013512484,-7.8736746e-05,-0.09334992,-0.07866735,-0.0062933373,-0.015571902,-0.023300387,-0.011331372,-0.06809151,-0.021096904,0.006150715,0.04425359,0.11605654,-0.022538794,0.011670385,0.06787768
Charles_Stross,0.07220536,0.09584514,-0.12612805,0.050801296,0.041608367,0.057164446,0.016870035,-0.015345629,0.021457056,0.010221131,-0.011847777,0.039428134,-0.028698776,-0.11575839,0.052910835,0.01398098,0.090512365,0.00963116,0.04865497,-0.0060897227,0.055897575,0.06565425,-0.010813397,0.023978163,0.027588401,-0.066812254,-0.06460193,-0.06957926,0.01221505,0.035249725,-0.061625887,-0.08059448,-0.06330609,0.05469653,0.028581616,-0.031798597,-0.022222465,-0.036410138,-0.0788806,0.0054989345,0.036119502,0.097024344,-0.039349347,0.054770958,0.031221958,0.01523251,-0.046664994,0.07715792,0.062838666,0.041825425,-0.008779922,-0.0347362,-0.037005484,-0.04388987,-0.03936894,0.07463725,0.10673475,0.14010307,0.095774665,-0.08346674,-0.1181692,0.032516602,0.08285391,-0.02472677,0.07145322,0.0022211303,0.011707649,0.076620035,0.0901172,-0.088436164,0.058405366,-0.010554065,0.032386363,0.05107091,-0.019298876,-0.069283396,-0.011057319,0.028862862,0.051214006,-0.06865011,-0.057407685,-0.054916937,-0.08165621,0.052026596,0.06916873,0.027567485,-0.03575498,-0.09384597,-0.113411814,-0.10319789,-0.118480526,-0.11609021,0.013877843,-0.035000287,0.061174233,0.07165181,0.13141358,-0.025629604,0.121435136,0.066690415
Charles_Thomson_Rees_Wilson,0.04171173,0.07615602,-0.12718332,0.041750863,-0.013935621,0.05561245,0.03102224,-0.005119891,0.007990852,-0.047257956,-0.026932752,0.106269285,-0.009680857,-0.106703915,0.0073539764,0.07913498,0.07217471,0.033889476,0.073134266,-0.04002714,0.12703268,0.10798051,-0.011227181,-0.033992328,0.0192634,-0.11109274,-0.10270558,-0.079722196,0.068668954,-0.004163561,-0.035883453,-0.019885518,0.004114442,0.0546579,0.08754285,-0.12073014,0.044583663,-0.020424018,-0.07943588,0.004260595,0.034752242,0.034706436,-0.09415591,0.07372901,0.07660742,0.053099472,-0.024220381,0.12368516,-0.0079276,0.029868929,-0.03671249,0.0017990808,-0.0086885225,-0.07807241,-0.09765747,0.09912719,0.008334185,0.11329076,0.06749907,-0.101191446,-0.08839322,0.049220763,0.10488342,-0.057774384,0.06191614,0.0025453977,0.03404538,0.043285005,0.014626479,-0.0743383,0.0069164517,-0.0179079,0.107362114,0.118184514,-0.02757502,-0.012230481,0.011911055,0.08054419,0.09117167,-0.11292097,-0.08982932,-0.053027593,-0.07265916,0.084680066,0.041716672,0.0067873714,-0.08678397,-0.0875197,-0.028391369,-0.095446385,-0.11508832,-0.045151316,-0.063984126,-0.053149126,-0.014523957,0.08163381,0.07367098,-0.041759428,0.0912626,0.073255286
Charles_Édouard_Guillaume,0.0922684,0.04435958,-0.1294617,0.06429064,0.014264343,0.025924748,0.036963515,-0.016716305,-0.009762168,-0.05430168,-0.01260503,0.032885943,0.029432504,-0.050396916,0.050742563,0.12853847,0.09571637,0.03761475,0.021263802,-0.035070658,0.14388524,0.07202701,-0.03731467,0.026324611,-0.00065287465,-0.05924882,-0.13078861,-0.09334513,0.06032968,-0.007728317,-0.033569355,-0.07939272,0.008485395,0.025033424,0.03627857,-0.0362736,0.03987024,-0.060056332,-0.08778979,0.037456248,0.03262294,0.049242362,-0.06384527,0.021149945,0.07671819,0.031630386,0.014270491,0.092702754,0.049941268,0.039337285,-0.09339109,-0.0509451,-0.046357416,-0.012380997,-0.039680265,0.11321262,0.07525122,0.10487922,0.033931557,-0.08958216,-0.0836018,0.013565442,0.118211396,-0.030837882,0.08645495,0.025017217,0.0035986954,0.07523778,0.06568379,-0.10251637,0.019019825,-0.0028682502,0.09658481,0.10480271,-0.094372295,-0.05266939,0.057162195,0.03187981,0.02940916,-0.12084583,-0.10482598,-0.055835076,-0.076371826,0.07505393,0.03199716,0.024598327,-0.079355046,-0.077587806,-0.008096558,-0.07190085,-0.021479117,-0.05088492,-0.043127608,-0.058399856,0.04691389,0.0017628793,0.14206432,-0.021877479,0.085545175,0.048122488
